Manufacturer,Model Number,Model Name,Serial ID,Connectors Sense/Pace,Polarity,Fixation,Placement,Outer Insulation,Location
"Pacesetter, Inc. (St. Jude Medical)",1420K,,,IS-1,UNI,Tines,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1420T,,,IS-1,BI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1421K,,,IS-1,UNI,Tines,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1421T,,,IS-1,BI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1442T,,,IS-1,BI,Passive,ENDO,SIL,UNK
"Pacesetter, Inc. (St. Jude Medical)",1443K,,,IS-1,UNI,Passive,ENDO,SIL,UNK
"Pacesetter, Inc. (St. Jude Medical)",1445K,,,IS-1,UNI,Passive,ENDO,SIL,UNK
"Pacesetter, Inc. (St. Jude Medical)",1446T,,,IS-1,BI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1450K,,,IS-1,UNI,Tines,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1450T,,,IS-1,BI,Tines,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1452K,,,IS-1,UNI,Fins,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1452T,,,IS-1,BI,Fins,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1470K,,,IS-1,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1470T,,,IS-1,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1472K,,,IS-1,UNI,Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1472T,,,IS-1,BI,Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",1474K,,,IS-1,UNI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1474T,,,IS-1,BI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",1480K,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,UNK
"Pacesetter, Inc. (St. Jude Medical)",1480T,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,UNK
"Pacesetter, Inc. (St. Jude Medical)",1488K,,,IS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1488T,,,IS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",1488TC,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",283C,,,SE,UNI,,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",283SC,,,6 mm,UNI,Screw,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288C,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288D,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288E,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288F,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288J,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288K,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288L,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288M,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288SJ,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288SK,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288SL,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288SM,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288TF,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288TJ,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",288TM,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",289M,,,SE,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",289SM,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",401S,,,6 mm,UNI,Screw,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",402K,,,IS-1,UNI,Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",402S,,,6 mm,UNI,Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",404B,,,5 mm Bif,BI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",405L,,,3.2 mm LP,BI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",407B,,,5 mm Bif,BI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",408L,,,3.2 mm LP,BI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",411S,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",412M,,,5 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",412S,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",414S,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",415S,,,6 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",416S,,,6 mm,UNI,Passive,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",418S,,,6 mm,UNI,Passive,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",423M,,,5 mm,UNI,Passive,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",423S,,,6 mm,UNI,Passive,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",424K,,,IS-1,UNI,Passive,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",424M,,,5 mm,UNI,Passive,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",424S,,,6 mm,UNI,Passive,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",588A,,,UNK,UNI,,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588C,,,6 mm,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588D,,,6 mm,UNI,,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588E,,,6 mm,UNI,,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588J,,,SE,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588K,,,SE,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588L,,,SE,UNI,,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588M,,,SE,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588SA,,,6 mm,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588SC,,,6 mm,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588SJ,,,6 mm,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588SL,,,6 mm,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",588SM,,,6 mm,UNI,Passive,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",813,,,6 mm,UNI,Flange,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",815,,,6 mm,UNI,Flange,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",816,,,5 mm Bif,BI,Flange,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",817,,,6 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",818,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",818A,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",819,,,6 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",820,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",825,,,5 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",829,,,5 mm,UNI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",829A,,,5 mm,UNI,J+Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",829F,,,5 mm,UNI,Fins,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",831,,,5 mm,UNI,Screw,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",833,,,6 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",841,,,5 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",841F,,,5 mm,UNI,Large Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",850,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",850F,,,5 mm Bif,BI,Large Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",851,,,5 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",851F,,,5 mm,UNI,Large Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",853,,,5 mm,UNI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",853F,,,5 mm,UNI,J+Large Fins,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",854,,,3.2 mm LP,BI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",854F,,,3.2 mm LP,BI,Large Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",855,,,6 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",855F,,,6 mm,UNI,Large Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",856,,,3.2 mm LP,BI,Tines,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",856F,,,3.2 mm LP,BI,J+Large Fins,ENDO,SIL,RA
"Pacesetter, Inc. (St. Jude Medical)",857,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",859,,,5 mm,UNI,Tines,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",859F,,,5 mm,UNI,Large Fins,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",861,,,5 mm,UNI,Fixed Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",865,,,5 mm,UNI,Tines,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",865F,,,5 mm,UNI,Large Fins,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",866,,,5 mm Bif,BI,Tines,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",866F,,,5 mm Bif,BI,Large Fins,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",867,,,6 mm,UNI,Tines,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",867F,,,6 mm,UNI,Large Fins,ENDO,POLy,RV
"Pacesetter, Inc. (St. Jude Medical)",869,,,5 mm,UNI,Tines,ENDO,UNK,RA
"Pacesetter, Inc. (St. Jude Medical)",869F,,,5 mm,UNI,J+Large Fins,ENDO,POLy,RA
"Pacesetter, Inc. (St. Jude Medical)",877,,,5 mm,UNI,Fixed Screw,ENDO,SIL,RA/RV
"Pacesetter, Inc. (St. Jude Medical)",881,,,5 mm,UNI,Passive,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-601,,,PSI Screw,BI,Flange,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-602,,,PSI Screw,BI,Blunt,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-652,,,PSI Screw,BI,Suture-on,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-653,,,PSI Screw,BI,Suture-on,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-654,,,PSI Screw,BI,Suture-on,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-655,,,PSI Screw,BI,Suture-on,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-656,,,PSI Screw,BI,Suture-on,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-801,,,PSI Screw,BI,Flange,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",BL-802,,,PSI Screw,BI,,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",ML-150,,,5 mm,UNI,Screw,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",ML-151,,,5 mm,UNI,Screw,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",UL-603,,,PSI Screw,UNI,Flange,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",UL-604,,,PSI Screw,UNI,Flange,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",UL-658,,,PSI Screw,UNI,Suture-on,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",UL-659,,,PSI Screw,UNI,Suture-on,EPI,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",UL-804,,,PSI Screw,UNI,Flange,ENDO,SIL,RV
"Pacesetter, Inc. (St. Jude Medical)",UL-813,,,6 mm,UNI,Flange,ENDO,SIL,RV
Siemens-Elema (St. Jude Medical),1010T,,,VS-1/IS-1,BI,Small Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),1019K,,,IS-1,UNI,Fixed Screw,ENDO,UNK,RA/RV
Siemens-Elema (St. Jude Medical),1019M,,,5 mm,UNI,Fixed Screw,ENDO,UNK,RA/RV
Siemens-Elema (St. Jude Medical),1021K,,,IS-1,UNI,Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),1021M,,,5 mm,UNI,Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),1021S,,,6 mm,UNI,Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),1024K,,,IS-1,UNI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),1024M,,,5 mm,UNI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),1025K,,,VS-1/IS-1,UNI,Small Fins,UNK,UNK,RA/RV
Siemens-Elema (St. Jude Medical),1025S,,,6 mm,UNI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),1027K,,,IS-1,UNI,Fins,ENDO,UNK,RA
Siemens-Elema (St. Jude Medical),1027M,,,5 mm,UNI,Fins,ENDO,UNK,RA
Siemens-Elema (St. Jude Medical),1050T,,,IS-1,BI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),1085K,,,IS-1,UNI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),283C,,,Threaded,UNI,Suture-on,EPI,UNK,RV
Siemens-Elema (St. Jude Medical),283SC,,,6 mm,UNI,Suture-on,EPI,UNK,RV
Siemens-Elema (St. Jude Medical),288C,,,Threaded,UNI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288D,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288E,,,Threaded,UNI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288F,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288J,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288K,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288L,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288M,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288SJ,,,6 mm,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288SK,,,6 mm,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288SL,,,6 mm,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288SM,,,6 mm,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288TF,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288TJ,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),288TM,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),289M,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),289SM,,,6 mm,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),401S,,,6 mm,UNI,Myo Screw,EPI,UNK,RV
Siemens-Elema (St. Jude Medical),402K,,,VS-1/IS-1,UNI,Helix,ENDO,UNK,RA/RV
Siemens-Elema (St. Jude Medical),402S,,,6 mm,UNI,Helix,ENDO,UNK,RA/RV
Siemens-Elema (St. Jude Medical),404B,,,5 mm Bif,BI,Small Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),405L,,,3.2 mm LP,BI,Small Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),406L,,,3.2 mm LP,BI,Small Tines,ENDO,UNK,UNK
Siemens-Elema (St. Jude Medical),407B,,,5 mm Bif,BI,Small Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),408L,,,3.2 mm LP,BI,Small Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),411S,,,6 mm,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),412M,,,5 mm,UNI,Small Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),412S,,,6 mm,UNI,Small Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),414S,,,6 mm,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),415S,,,6 mm,UNI,Small Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),416S,,,6 mm,UNI,J+Small Tines,ENDO,UNK,RA
Siemens-Elema (St. Jude Medical),418S,,,6 mm,UNI,J+Small Fins,ENDO,UNK,RA
Siemens-Elema (St. Jude Medical),423M,,,5 mm,UNI,Small Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),423S,,,6 mm,UNI,Small Tines,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),424K,,,VS-1/IS-1,UNI,Small Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),424M,,,5 mm,UNI,Small Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),424S,,,6 mm,UNI,Small Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588A,,,,UNI,Cylinder,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588C,,,Adaptor,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588D,,,Adaptor,UNI,Hemisphere,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588E,,,Adaptor,UNI,Hemisphere,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588J,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588K,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588L,,,Threaded,UNI,Blunt,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588M,,,Threaded,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588SA,,,6 mm,UNI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588SC,,,Adaptor,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588SJ,,,6 mm,UNI,Wedge,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588SL,,,6 mm,UNI,Fins,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),588SM,,,Adaptor,UNI,Flange,ENDO,UNK,RV
Siemens-Elema (St. Jude Medical),881,,,5 mm,UNI,Fins,ENDO,UNK,RV
Sorin-Biomedica C.R.M.,CMT 62,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CMT 85,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CST 62,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CVT 100,,,Sorin,UNI,Passive,UNK,SIL,UNK
Sorin-Biomedica C.R.M.,CVT 100A,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CVT 62,,,Sorin,UNI,Passive,UNK,SIL,UNK
Sorin-Biomedica C.R.M.,CVT 62/B,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CVT 62/P,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CVT 62/S,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CVT 62A,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CVT 70,,,UNK,QUAD,,UNK,SIL,UNK
Sorin-Biomedica C.R.M.,CVT 85,,,Sorin,UNI,Passive,UNK,SIL,UNK
Sorin-Biomedica C.R.M.,CVT 85/P,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,CVT 85A,,,Sorin,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,EPT 40,,,Sorin,UNI,1 mm epi needle,UNK,SIL,UNK
Sorin-Biomedica C.R.M.,ESA 35,,,Sorin,UNI,Suture,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,ESA 55,,,Sorin,UNI,Suture,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 100,,,IS-1,UNI,Passive,ENDO,SIL,RV
Sorin-Biomedica C.R.M.,S 100/4,,,IS-1,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 100/4 B,,,IS-1,BI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 200,,,IS-1,UNI,Screw,UNK,SIL,UNK
Sorin-Biomedica C.R.M.,S 200 A,,,IS-1,UNI,Screw,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 200 AB,,,IS-1,BI,Screw,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 200 B,,,IS-1,BI,Screw,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 80,,,5 mm,UNI,Passive,ENDO,SIL,RV
Sorin-Biomedica C.R.M.,S 80 AV,,,IS-1,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 80 J,,,IS-1,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 80 JB,,,IS-1,BI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 80 T,,,IS-1,UNI,Passive,ENDO,SIL,RV
Sorin-Biomedica C.R.M.,S 80 T Bi,,,IS-1,BI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 80 TB,,,IS-1,BI,Passive,ENDO,SIL,RV
Sorin-Biomedica C.R.M.,S 80 THIN,,,5 mm,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 80 UT,,,IS-1,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 80 UTS,,,IS-1,UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 80 W,,,5 mm,UNI,Passive,UNK,SIL,UNK
Sorin-Biomedica C.R.M.,S 83 L,,,IS-1,A:BI V:UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 83 M,,,IS-1,A:BI V:UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 83 S,,,IS-1,A:BI V:UNI,Passive,UNK,UNK,UNK
Sorin-Biomedica C.R.M.,S 90,,,5 mm,UNI,Screw,UNK,SIL,RA
St. Jude Medical,1055T,Aescula,,IS-1,BI,Passive,ENDO,Silicone/Poly,CV
St. Jude Medical,1056K,QuickFlex,,IS-1,UNI,Passive,ENDO,,CV
St. Jude Medical,1056T,QuickFlex,,IS-1,BI,Passive,ENDO,,CV
St. Jude Medical,1058T,QuickSite XL,,IS-1,BI,Passive,ENDO,,CV
St. Jude Medical,1084T,MyoDex,,IS-1,BI,Screw,EPI,,Vent.
St. Jude Medical,1156T,QuickFlex,,IS-1,BI,Passive,ENDO,,CV
St. Jude Medical,1158T,QuickSite XL,,IS-1,BI,Screw,ENDO,,CV
St. Jude Medical,1203K,,,IS-1,UNI,Passive,ENDO,,CV
St. Jude Medical,1258T,QuickFlex ?,,IS-1,BI,Passive,ENDO,Optim,CV
St. Jude Medical,1458Q,Quartet,,IS-4LLLL,Quad,Passive,ENDO,Optim,CV
St. Jude Medical,1635K,IsoFlex S,,IS-1,UNI,Fins,ENDO,SIL/Fastpass,Vent.
St. Jude Medical,1636T,IsoFlex S,,IS-1,BI,Fins,ENDO,SIL/Fastpass,Vent.
St. Jude Medical,1642T,IsoFlex S,,IS-1,BI,J+Tines,ENDO,SIL,RA
St. Jude Medical,1643K,IsoFlex S,,IS-1,UNI,J+Tines,ENDO,SIL,RA
St. Jude Medical,1644T,IsoFlex P,,IS-1,BI,Tines,ENDO,,Atrial-J
St. Jude Medical,1645K,IsoFlex S,,IS-1,UNI,Passive,ENDO,SIL,RV
St. Jude Medical,1646T,IsoFlex S,,IS-1,BI,Passive,ENDO,SIL,RV
St. Jude Medical,1648T,IsoFlex P,,IS-1,BI,Tines,ENDO,,Vent.
St. Jude Medical,1688T,Tendril SDX,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
St. Jude Medical,1688TC,Tendril SDX,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
St. Jude Medical,1699T,OptiSense,,IS-1,BI,Ext/Ret Screw,ENDO,,Atrial
St. Jude Medical,1699TC,OptiSense,,IS-1,BI,Ext/Ret Screw,ENDO,,Atrial
St. Jude Medical,1782T,Tendril,,IS-1,BI,Ext/Ret Screw,ENDO,,
St. Jude Medical,1782TC,Tendril ST,,IS-1,BI,Ext/Ret Screw,ENDO,,Atrial-J
St. Jude Medical,1788T,Tendril ST,,IS-1,BI,Ext/Ret Screw,ENDO,,A/V
St. Jude Medical,1788TC,Tendril TC,,IS-1,BI,Ext/Ret Screw,ENDO,,A/V
St. Jude Medical,1882T,Tendril ST Optim,,,,,,,
St. Jude Medical,1882TC,Tendril ST Optim,,IS-1,BI,Ext/Ret Screw,ENDO,,Atrial-J
St. Jude Medical,1888T,Tendril ST Optim,,,,,,,
