Manufacturer,Model Number,Name,NBG Code,X-ray/Serial ID,Sense / Pace Connector RA,Sense / Pace Connector RV,Detach Tools,Non MAG Rate BOS,Non MAG Rate RRT/EOS,MAG Rate BOS,MAG Rate RRT/EOS,RRT/EOS Behavior,RRT/EOS Longetivity
"Pacesetter, Inc. (St. Jude Medical)",277,AFP,DDDC,None,5 mm UNI,5 mm UNI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",281,AFP,DDDC,None,5 mm UNI,5 mm UNI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",283,AFP II,DDDC,None,5 mm UNI,5 mm UNI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",285,Genesis,DDDC,None,5 mm UNI,5 mm UNI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",285K,Genesis,DDDC,,VS-1B UNI,VS-1B UNI,#2,PR,PR,PR +14%,PR-11%,Ta,7
"Pacesetter, Inc. (St. Jude Medical)",285R,Genesis,DDDC,,5 UNI,5 UNI,#2,PR,PR,PR +14%,PR-11%,Ta,7
"Pacesetter, Inc. (St. Jude Medical)",286,AFP,DDDC,None,VS-1B BI,VS-1B BI,#2,PR,PR,PR +14%,PR-11%,Ta,
"Pacesetter, Inc. (St. Jude Medical)",2902,Tempo D,DDDC,tKJ,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,63,100,80,,5.5
"Pacesetter, Inc. (St. Jude Medical)",301,Vivalith II,VVI,,None,6 mm UNI,#6,71,65,78,72,,8
"Pacesetter, Inc. (St. Jude Medical)",401,Vivalith II,VVI,,None,6 mm UNI,#6,71,65,78,72,,12
"Pacesetter, Inc. (St. Jude Medical)",MDL-201,Vivalith,VVI,None,None,6 mm UNI,#4,71,63,71,63,"C, 11%",
"Pacesetter, Inc. (St. Jude Medical)",MDL-201A,Vivalith 5,VVI,None,None,6 mm UNI,#4,71,63,71,63,"C, 11%",
"Pacesetter, Inc. (St. Jude Medical)",MDL-201B,Vivalith 10,VVI,None,None,6 mm UNI,#4,71,63,71,63,"C, 11%",
"Pacesetter, Inc. (St. Jude Medical)",TDL-201,Vivalith,VVI,None,None,5 mm Bif BI,#4,71,63,71,63,"C, 11%",
"Pacesetter, Inc. (St. Jude Medical)",TDL-201A,Vivalith 5,VVI,None,None,5 mm Bif BI,#4,71,63,71,63,"C, 11%",
"Pacesetter, Inc. (St. Jude Medical)",TDL-201B,Vivalith 10,VVI,None,None,5 mm Bif BI,#4,71,63,71,63,"C, 11%",
Siemens-Elema (St. Jude Medical),2030K,Sensolog III,SSIR,S*30,VS-1,Unipolar,#2,PR/PR,,99,85,"C, Ab, Bb",8.3
Siemens-Elema (St. Jude Medical),2030T,Sensolog III,SSIR,S*30,VS-1,Unipolar pace/ Bipolar sense,#2,PR/PR,,99,85,"C, Ab, Bb",8.3
Siemens-Elema (St. Jude Medical),2033B,Sensolog III,SSIR,S*33,None,5 mm Bif UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2033K,Sensolog III,SSIR,S*33,VS-1,Unipolar,#2,PR/PR,,99,85,"C, Ab, Bb",8.4
Siemens-Elema (St. Jude Medical),2033L,Sensolog III,SSIR,S*33,None,VS-1B UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2033M,Sensolog III,SSIR,S*33,None,5 mm UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2033S,Sensolog III,SSIR,S*33,None,6 mm UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2033T,Sensolog III,SSIR,S*33,None,VS-1A UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2034K,Sensolog III,SSIR,S*34,VS-1A,Unipolar,#2,PR/PR,,99,85,"C, Ab, Bb",6.6
Siemens-Elema (St. Jude Medical),2034L,Sensolog III,SSIR,S*34,None,VS-1B UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2034M,Sensolog III,SSIR,S*34,None,5 mm UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2034T,Sensolog III,SSIR,S*34,None,VS-1A UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2036K,Dialog II,SSIC,S*36,VS-1,Unipolar,#2,PR/PR,,99,85,"C, Ab, Bb",7.7
Siemens-Elema (St. Jude Medical),2036T,Dialog II,SSIC,S*37,None,VS-1A UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2037B,Dialog II,SSIC,S*37,None,5 mm Bif UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2037K,Dialog II,SSIC,S*37,None,VS-1A UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2037L,Dialog II,SSIC,S*37,None,VS-1B UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2037M,Dialog II,SSIC,S*37,None,5 mm UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2037S,Dialog II,SSIC,S*37,None,6 mm UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2037T,Dialog II,SSIC,S*37,None,VS-1A UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2038K,Dialog II,SSIC,S*38,None,VS-1A UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2038L,Dialog II,SSIC,S*38,None,VS-1B UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2038M,Dialog II,SSIC,S*38,None,5 mm UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2038T,Dialog II,SSIC,S*38,None,VS-1A UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2040K,Multilog,SSIC,S*40,None,IS-1 UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2040M/S,Multilog,SSIC,S*40,06-May,Unipolar,#2,PR/PR,,99,85,"C, Ab, Bb",8.2/8.6
Siemens-Elema (St. Jude Medical),2040T,Multilog,SSIC,S*40,None,IS-1 UNI/BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2045K(Aa),Sensorithm,SSIRO,S*45,None,VS-1A UNI,#2,PR,PR,99,85,C,
Siemens-Elema (St. Jude Medical),2045M/S(Aa),Sensorithm,SSIRO,S*45,None,5/6 mm UNI,#2,PR,PR,99,85,C,
Siemens-Elema (St. Jude Medical),2045T(Aa),Sensorithm,SSIRO,S*45,None,VS-1A UNI/BI,#2,PR,PR,99,85,C,
Siemens-Elema (St. Jude Medical),2049K,Dialog II,SSIC,S*37,None,VS-1 UNI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),2049T,Dialog II,SSIC,S*37,None,VS-1 BI,#2,PR,PR,99,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),447,,VVI,S*47,None,6 mm UNI,#2,70,70,100,85,D,
Siemens-Elema (St. Jude Medical),619,,VVI,S*19,None,6 mm UNI,#2,70,70,100,75,D,
Siemens-Elema (St. Jude Medical),625,,VAT,S*25,None,6 mm UNI,#2,55,48,100,75,D,
Siemens-Elema (St. Jude Medical),627,,VVI,S*27,None,6 mm UNI,#2,70,70,100,75,D,
Siemens-Elema (St. Jude Medical),629,,VVI,S*29,None,6 mm UNI,#2,70,70,100,75,D,
Siemens-Elema (St. Jude Medical),637,,VVI,S*37,None,6 mm UNI,#2,70,70,100,75,D,
Siemens-Elema (St. Jude Medical),657,,VVI,S*57,None,6 mm UNI,#2,70,70,100,75,D,
Siemens-Elema (St. Jude Medical),658K,Prolog MP,SSIM,S*58,None,VS-1A UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),658M,Prolog MP,SSIM,S*58,None,5 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),658T,Prolog MP,SSIM,S*58,None,VS-1A BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),659,,VVI,S*59,None,6 mm UNI,#2,70,70,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),664,,DDDM,S*64,6 mm UNI,6 mm UNI,#2,PR,PR,100,85,"C, Bb",
Siemens-Elema (St. Jude Medical),668,,SSIM,S*68,None,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),668B,,SSIM,S*68,None,5 mm Bif BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),669,,VVI,S*69,None,6 mm UNI,#2,70,70,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),674,,DDDM,S*74,6 mm UNI,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),677,,VVI,S*77,None,6 mm UNI,#2,70,70,100,75,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),678,,SSIM,S*78,None,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),698,Prolog MP,SSIM,S*98,None,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),698L,Prolog MP,SSIM,S*98,None,VS-1A BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),703K,Sensolog,SSIR,S*03,None,VS-1A UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),703S,Sensolog,SSIR,S*03,None,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),703T,Sensolog,SSIR,S*03,None,VS-1A BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),704,Dialog AV,DDDC,S*04,6 mm UNI,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),718,Dialog,SSIC,S*18,None,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),718B,Dialog,SSIC,S*18,None,5 mm Bif BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),718L,Dialog,SSIC,S*18,None,VS-1A BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),728,Dialog S,SSIC,S*28,6,Unipolar,#2,PR/PR,,99,85,"C, Ab, Bb",9
Siemens-Elema (St. Jude Medical),728B,Dialog,SSIC,S*28,None,5 mm Bif BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),728K,Dialog,SSIC,S*28,None,VS-1A UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),728S,Dialog,SSIC,S*28,None,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),728T,Dialog,SSIC,S*28,None,VS-1A BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),748,Dialog,SSIC,S*48,6,Unipolar,#2,PR/PR,,99,85,"C, Ab, Bb",8.2
Siemens-Elema (St. Jude Medical),748B,Dialog,SSIC,S*48,None,5 mm Bif BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),748K,Dialog,SSIC,S*48,None,VS-1A UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),748S,Dialog,SSIC,S*48,None,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),748T,Dialog,SSIC,S*48,None,VS-1A BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),876,,VVI,*86,6,Unipolar,,70/64,,70/64,,,7
Siemens-Elema (St. Jude Medical),748,Dialog,SSIC,S*48,6,Unipolar,#2,PR/PR,,99,85,"C, Ab, Bb",8.2
Siemens-Elema (St. Jude Medical),748B,Dialog,SSIC,S*48,None,5 mm Bif BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),748K,Dialog,SSIC,S*48,None,VS-1A UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),748S,Dialog,SSIC,S*48,None,6 mm UNI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),748T,Dialog,SSIC,S*48,None,VS-1A BI,#2,PR,PR,100,85,"C, Ab, Bb",
Siemens-Elema (St. Jude Medical),876,,VVI,*86,6,Unipolar,,70/64,,70/64,,,7
Sorin-Biomedica C.R.M.,,Physiocor 300,VDDC,SBP,5 mm UNI,5 mm UNI,#2,PR,PI+109,PR,PI+109,B,11.8
Sorin-Biomedica C.R.M.,,Micropacer1,SSIC,SPP,,6 mm UNI,#2,PR,PI+100,80,73,C,12
Sorin-Biomedica C.R.M.,,Physiocor 400L,DDDC,SLP,IS-1 UNI,IS-1 UNI,#2,PR,PI+100,90,83,B,7.8
Sorin-Biomedica C.R.M.,,Orion 60/C,VVIC,BS,,6 mm UNI,#2,PR,PI+100,80,73,B,11.5
Sorin-Biomedica C.R.M.,,Physiocor 400B,DDDC,SZP,IS-1 BI,IS-1 UNI,#2,PR,PI+100,90,83,B,7.8
Sorin-Biomedica C.R.M.,,Orion 30/A,VVIM,SOP,,6 mm UNI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,,Orion 50,SSIC,SRP,,6 mm UNI,#2,PR,PI+100,80,73,B,12
Sorin-Biomedica C.R.M.,,Orion 30,VVIM,SIP,,6 mm UNI,#2,PR,PI+100,80,73,B,14
Sorin-Biomedica C.R.M.,,Orion 40,VVIC,SCP,,6 mm UNI,#2,PR,PI+100,80,73,B,14
Sorin-Biomedica C.R.M.,,Orion 60/A,VVIC,SAP,,5 mm UNI,#2,PR,PI+100,80,73,B,11.5
Sorin-Biomedica C.R.M.,,Orion 60/B,VVIC,SGP,,VS-1 BI,#2,PR,PI+100,80,73,B,11.5
Sorin-Biomedica C.R.M.,,Physiocor 400,DDDC,SDP,5 mm UNI,5 mm UNI,#2,PR,PI+100,90,83,B,7.8
Sorin-Biomedica C.R.M.,,Orion 35,VVIP,SHP,,IS-1 UNI,#2,PR,PI+100,80,73,B,11
Sorin-Biomedica C.R.M.,,Orion 10,VVIM,SNA,,6 mm UNI,#2,70,70,78,68,C,13
Sorin-Biomedica C.R.M.,,Orion 35/B,VVIP,SNP,,IS-1 BI,#2,PR,PI+100,80,73,B,11
Sorin-Biomedica C.R.M.,,Orion 60,VVIC,SSP,,VS-1 UNI,#2,PR,PI+100,80,73,B,11.5
Sorin-Biomedica C.R.M.,DL 1,,VVI,,,6 mm UNI,#2,72,65,83,76,B,9
Sorin-Biomedica C.R.M.,ICV0011,Minior 100,SSIC,KS,,IS-1 UNI,#2,PR,PI+100,80,73,B,6
Sorin-Biomedica C.R.M.,ICV0012,Swing DR1,DDDR,ES,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0013,Swing VDR1,VDDR,LS,"IS-1 UNI pace, UNI/BI sense",IS-1 UNI,#2,PR,PI+100,90,83,B,8
Sorin-Biomedica C.R.M.,ICV0014,Newcor 50,DDDC,GS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,7.2
Sorin-Biomedica C.R.M.,ICV0015,Swing 200,SSIR,FS,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.5
Sorin-Biomedica C.R.M.,ICV0016,Swing 200/C,SSIR,MS,,6 mm UNI,#2,PR,PI+100,80,73,B,6.5
Sorin-Biomedica C.R.M.,ICV0042,Minilit 100,VVI,US,,IS-1 BI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0043,Minilit 100,VVI,SS,,IS-1 BI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0044,Minior 100C,SSIC,RS,,6 mm UNI,#2,PR,PI+100,80,73,B,6
Sorin-Biomedica C.R.M.,ICV0045,Minior 36,SSIC,yS,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0046,Minior 36,SSIC,yS,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0047,Minior 36C,SSIC,SD,,6 mm UNI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0048,Minior 36C,SSIC,SD,,6 mm UNI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0049,Minior 65,SSIC,ZD,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0050,Minior 65,SSIC,ZS,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0051,Minior 65C,SSIC,SE,,6 mm UNI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0052,Minior 65C,SSIC,SE,,6 mm UNI,#2,PR,PI+100,80,73,B,6.2
Sorin-Biomedica C.R.M.,ICV0053,Theorema 100,SSIC,WS,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0054,Theorema 100,SSIC,WS,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0055,Theorema 100C,SSIC,SF,,6 mm UNI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0056,Theorema 100C,SSIC,SF,,6 mm UNI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0078,Minidual 50,DDDC,VS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,6
Sorin-Biomedica C.R.M.,ICV0079,MiniSwing DR1,DDDR,XS,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0080,MiniSwing VDR1,VDDR,SC,"IS-1 UNI pace, UNI/BI sense",IS-1 UNI,#2,PR,PI+100,90,83,B,8.3
Sorin-Biomedica C.R.M.,ICV0081,MiniSwing 200,SSIR,SB,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,9.2
Sorin-Biomedica C.R.M.,ICV0082,Living,DDDR,SA,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.7
Sorin-Biomedica C.R.M.,ICV0082A,Living 1 Plus,DDDR,SI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.7
Sorin-Biomedica C.R.M.,ICV0095,Minidual 50,DDDC,VS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,6
Sorin-Biomedica C.R.M.,ICV0221,MiniSwing DR1,DDDR,ES,IS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0222,MiniSwing VDR1,VDDR,SC,"IS-1 UNI pace, UNI/BI sense",IS-1 UNI,#2,PR,PI+100,90,83,B,8.3
Sorin-Biomedica C.R.M.,ICV0223,MiniSwing 200,SSIR,SB,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,9.2
Sorin-Biomedica C.R.M.,ICV0224,MiniSwing 200C,SSIR,SG,,6 mm UNI,#2,PR,PI+100,80,73,B,9.2
Sorin-Biomedica C.R.M.,ICV0225,MiniSwing 200C,SSIR,SG,,6 mm UNI,#2,PR,PI+100,80,73,B,9.2
Sorin-Biomedica C.R.M.,ICV0226,Swing DR1 M,DDDR,SH,5 mm UNI,5 mm UNI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0227,Swing DR1 M,DDDR,SH,5 mm UNI,5 mm UNI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0328,Minidual 50S,DDDC,SI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0329,Minidual 50S,DDDC,SI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0341,MiniLiving S,VVIR,SN,,SOR Unipolar,#2,PR,PI+100,80,73,B,7.3
Sorin-Biomedica C.R.M.,ICV0343,Elect D,DDDC,AS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0344,Elect D,DDDR,AS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0345,MiniLiving D,DDDR,SM,SOR Unipolar,SOR Unipolar,#2,PR,PI+100,80,73,B,5.5
Sorin-Biomedica C.R.M.,ICV0509,MiniSwing VDR4,VDDR,SR,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,8.3
Sorin-Biomedica C.R.M.,ICV0510,MiniSwing VDR4,VDDR,SR,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,8.3
Sorin-Biomedica C.R.M.,ICV0511,Thesis,SSIC,SP,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,9.2
Sorin-Biomedica C.R.M.,ICV0512,Thesis,SSIC,SP,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,9.2
Sorin-Biomedica C.R.M.,ICV0513,Thesis C,SSIC,SZ,,6 mm UNI,#2,PR,PI+100,80,73,B,9.2
Sorin-Biomedica C.R.M.,ICV0514,Thesis C,SSIC,SZ,,6 mm UNI,#2,PR,PI+100,80,73,B,9.2
Sorin-Biomedica C.R.M.,ICV0528,MiniSwing DR1M,DDDR,SH,5 mm UNI,5 mm UNI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0529,MiniSwing DR1M,DDDR,SH,5 mm UNI,5 mm UNI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0645,Concord,DDD,SJ,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0646,Concord,DDD,SJ,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,ICV0647,Elect DR,DDDR,ES,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0648,Elect DR,DDDR,ES,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0701,Elect XS plus,SSIC,ST,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0702,Elect XS plus,SSIC,ST,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0703,Elect XS plus C,SSIC,SX,,6 mm UNI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0704,Elect XS plus C,SSIC,SX,,6 mm UNI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0705,Elect XS,SSIC,SK,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0706,Elect XS,SSIC,SK,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0707,Elect XS C,SSIC,SU,,6 mm UNI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0708,Elect XS C,SSIC,SU,,6 mm UNI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0709,Diapason,SSIC,Sy,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0710,Diapason,SSIC,Sy,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0711,Diapason C,SSIC,SW,,6 mm UNI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0712,Diapason C,SSIC,SW,,6 mm UNI,#2,PR,PI+100,80,73,B,13
Sorin-Biomedica C.R.M.,ICV0738,Elect VDR,VDDR,FS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,8.2
Sorin-Biomedica C.R.M.,ICV0739,Elect VDR,VDDR,FS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,8.2
Sorin-Biomedica C.R.M.,ICV0740,Elect SR,DDDR,DS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,8.1
Sorin-Biomedica C.R.M.,ICV0741,Elect SR,DDDR,DS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,8.1
Sorin-Biomedica C.R.M.,ICV0811,Elect DR M,DDDR,HS,5 mm UNI,5 mm UNI,#2,PR,PI+100,80,73,B,6.6
Sorin-Biomedica C.R.M.,ICV0812,Elect SR C,DDDR,IS,6 mm UNI/BI,6 mm UNI/BI,#2,PR,PI+100,80,73,B,8.1
Sorin-Biomedica C.R.M.,ICV0813,Elect SR C,DDDR,IS,6 mm UNI/BI,6 mm UNI/BI,#2,PR,PI+100,80,73,B,8.1
Sorin-Biomedica C.R.M.,LIT 111,LIT 111,VOO,,,6 mm UNI,#2,72,B,,,C,7
Sorin-Biomedica C.R.M.,LIT 211,LIT 211,VVI,,,6 mm UNI,#2,72,66,83,77,C,5
Sorin-Biomedica C.R.M.,LIT 212,LIT 212,VVI,,,Unipolar,#2,72,67,85,77,C,5
Sorin-Biomedica C.R.M.,LIT 214H,LIT 214H,VVI,SHA,,6 mm UNI,#2,72,65,90,82,C,6.5
Sorin-Biomedica C.R.M.,LIT 216,LIT 216,VVI,SFA,,6 mm UNI,#2,72,65,90,82,C,12
Sorin-Biomedica C.R.M.,LIT 221,LIT 221,VVI,SMA,,6 mm UNI,#2,72,65,86,78,C,> 12
Sorin-Biomedica C.R.M.,LIT 222,LIT 222,VVI,SLA,,6 mm UNI,#2,72,65,90,83,C,> 8
Sorin-Biomedica C.R.M.,LIT 610,LIT 610,VVI,SEA,,6 mm UNI,#2,72,66,85,78,C,6.5
Sorin-Biomedica C.R.M.,LIT 610/A,LIT 610/A,VVI,SEA,,6 mm UNI,#2,72,66,85,78,C,8
Sorin-Biomedica C.R.M.,LIT 620,LIT 620,VVI,SGA,,6 mm UNI,#2,72,66,85,78,C,9
Sorin-Biomedica C.R.M.,LIT 620/A,LIT 620/A,VVI,SGA,,6 mm UNI,#2,72,66,85,78,C,11
Sorin-Biomedica C.R.M.,LIT 630,LIT 630,VVI,SDA,,6 mm UNI,#2,72,66,85,78,C,13
Sorin-Biomedica C.R.M.,LIT 630/A,LIT 630/A,VVI,SDA,,6 mm UNI,#2,72,66,85,78,C,15
